1,0.000000,1.333333
2,0.000000,1.333333
3,0.000000,1.266667
4,0.000000,1.233333
5,0.000000,1.233333
6,0.000000,1.233333
7,0.000000,1.233333
8,0.000000,1.300000
9,0.000000,1.200000
10,0.000000,1.200000
11,0.000000,1.233333
12,0.000000,1.200000
13,1.333333,1.233333
14,1.333333,1.200000
15,1.266667,1.233333
16,1.233333,1.266667
17,1.233333,1.166667
18,1.233333,1.166667
19,1.233333,1.333333
20,1.300000,1.200000
21,1.200000,1.266667
22,1.200000,1.200000
23,1.233333,1.300000
24,0.000000,1.166667
25,1.233333,1.200000
26,1.200000,1.166667
27,1.233333,1.233333
28,1.266667,1.233333
29,1.166667,1.166667
30,1.166667,1.266667
31,1.333333,1.233333
32,1.200000,1.266667
33,1.266667,1.300000
34,1.200000,1.166667
35,1.300000,1.200000
36,1.166667,1.166667
37,1.200000,1.166667
38,1.166667,1.200000
39,1.233333,1.200000
40,1.233333,1.333333
41,1.166667,1.266667
42,1.266667,1.233333
43,1.233333,1.200000
44,1.266667,1.266667
45,1.300000,1.166667
46,1.166667,1.200000
47,1.200000,1.200000
48,1.166667,1.233333
49,0.000000,1.266667
50,1.200000,1.266667
