34051,3168,3168
34117,3178,3178
34520,3188,3188
34416,3198,3198
34891,3208,3208
34938,3218,3218
35269,3228,3228
35418,3238,3238
35574,3248,3248
35545,3258,3258
36008,3268,3268
36357,3278,3278
36220,3288,3288
36506,3298,3298
36717,3308,3308
37055,3318,3318
37097,3328,3328
37301,3338,3338
37141,3348,3348
37679,3358,3358
37718,3368,3368
37985,3378,3378
38224,3388,3388
38256,3398,3398
38661,3408,3408
38800,3418,3418
38881,3428,3428
39204,3438,3438
39414,3448,3448
39491,3458,3458
39957,3468,3468
39991,3478,3478
40445,3488,3488
40329,3498,3498
40492,3508,3508
40804,3518,3518
41329,3528,3528
40996,3538,3538
41498,3548,3548
41660,3558,3558
41961,3568,3568
41869,3578,3578
42251,3588,3588
42399,3598,3598
42569,3608,3608
42771,3618,3618
42997,3628,3628
43409,3638,3638
43513,3648,3648
43482,3658,3658
43930,3668,3668
43911,3678,3678
44158,3688,3688
44574,3698,3698
44937,3708,3708
44967,3718,3718
45118,3728,3728
45562,3738,3738
45516,3748,3748
45845,3758,3758
46159,3768,3768
46298,3778,3778
46508,3788,3788
46851,3798,3798
46785,3808,3808
47284,3818,3818
47367,3828,3828
47480,3838,3838
47919,3848,3848
47951,3858,3858
48029,3868,3868
48538,3878,3878
48925,3888,3888
48805,3898,3898
48957,3908,3908
49378,3918,3918
49651,3928,3928
49555,3938,3938
49994,3948,3948
50318,3958,3958
50557,3968,3968
50580,3978,3978
50667,3988,3988
51275,3998,3998
51452,4008,4008
51608,4018,4018
51781,4028,4028
52217,4038,4038
52006,4048,4048
52243,4058,4058
52776,4068,4068
53039,4078,4078
53192,4088,4088
53496,4098,4098
53301,4108,4108
53749,4118,4118
53889,4128,4128
54164,4138,4138
54590,4148,4148
54903,4158,4158
54762,4168,4168
55230,4178,4178
55487,4188,4188
56009,4198,4198
55952,4208,4208
55910,4218,4218
56679,4228,4228
56618,4238,4238
56778,4248,4248
57407,4258,4258
57395,4268,4268
57970,4278,4278
57753,4288,4288
57997,4298,4298
58545,4308,4308
58537,4318,4318
58675,4328,4328
58779,4338,4338
59477,4348,4348
59753,4358,4358
59777,4368,4368
59967,4378,4378
60075,4388,4388
60608,4398,4398
61113,4408,4408
61309,4418,4418
61393,4428,4428
61545,4438,4438
61915,4448,4448
62095,4458,4458
62650,4468,4468
62620,4478,4478
62676,4488,4488
62967,4498,4498
63190,4508,4508
63442,4518,4518
63871,4528,4528
63913,4538,4538
64369,4548,4548
64532,4558,4558
64795,4568,4568
64916,4578,4578
65271,4588,4588
65644,4598,4598
65684,4608,4608
65852,4619,4619
66234,4630,4630
66761,4641,4641
66815,4652,4652
66725,4663,4663
67404,4674,4674
67662,4685,4685
68158,4696,4696
68013,4707,4707
68618,4718,4718
68822,4729,4729
69173,4740,4740
68866,4751,4751
69672,4762,4762
69958,4773,4773
69904,4784,4784
70402,4795,4795
70372,4806,4806
70382,4817,4817
71178,4828,4828
71217,4839,4839
71765,4850,4850
71750,4861,4861
72294,4872,4872
72213,4883,4883
72631,4894,4894
73198,4905,4905
73156,4916,4916
73622,4927,4927
73726,4938,4938
73895,4949,4949
74590,4960,4960
74509,4971,4971
74562,4982,4982
75158,4993,4993
75053,5004,5004
75961,5015,5015
75841,5026,5026
76126,5037,5037
76307,5048,5048
76632,5059,5059
77026,5070,5070
77324,5081,5081
77450,5092,5092
78006,5103,5103
78067,5114,5114
78344,5125,5125
78290,5136,5136
78878,5147,5147
79160,5158,5158
79399,5169,5169
79612,5180,5180
80284,5191,5191
80321,5202,5202
80574,5213,5213
80885,5224,5224
80923,5235,5235
81290,5246,5246
81985,5257,5257
81560,5268,5268
82500,5279,5279
82123,5290,5290
83055,5301,5301
82942,5312,5312
83625,5323,5323
83597,5334,5334
83885,5345,5345
84220,5356,5356
85018,5367,5367
84957,5378,5378
85748,5389,5389
85025,5400,5400
85678,5411,5411
85959,5422,5422
86490,5433,5433
86318,5444,5444
87171,5455,5455
87189,5466,5466
87904,5477,5477
87616,5488,5488
88522,5499,5499
88298,5510,5510
88833,5521,5521
89417,5532,5532
89494,5543,5543
89445,5554,5554
90065,5565,5565
90349,5576,5576
90458,5587,5587
91204,5598,5598
91058,5609,5609
91428,5620,5620
91624,5631,5631
91709,5642,5642
92254,5653,5653
92904,5664,5664
93514,5675,5675
93178,5686,5686
93715,5697,5697
94081,5708,5708
94197,5719,5719
94566,5730,5730
94719,5741,5741
95093,5752,5752
95450,5763,5763
95799,5774,5774
95872,5785,5785
96591,5796,5796
96526,5807,5807
96914,5818,5818
97081,5829,5829
97724,5840,5840
97878,5851,5851
97980,5862,5862
98917,5873,5873
98911,5884,5884
99139,5895,5895
99929,5906,5906
99817,5917,5917
100462,5928,5928
100928,5939,5939
100607,5950,5950
101462,5961,5961
101419,5972,5972
101471,5983,5983
102317,5994,5994
102430,6005,6005
102868,6016,6016
103007,6027,6027
103296,6038,6038
103504,6049,6049
103527,6060,6060
104327,6071,6071
103961,6082,6082
104602,6093,6093
104946,6104,6104
105538,6115,6115
105966,6126,6126
106560,6137,6137
106373,6148,6148
107163,6159,6159
107153,6170,6170
107672,6181,6181
107694,6192,6192
107882,6203,6203
108282,6214,6214
108625,6225,6225
109275,6236,6236
109826,6247,6247
109962,6258,6258
109969,6269,6269
110268,6280,6280
110555,6291,6291
110949,6302,6302
111735,6313,6313
111509,6324,6324
112485,6335,6335
112256,6346,6346
112684,6357,6357
113022,6368,6368
113698,6379,6379
114083,6390,6390
114042,6401,6401
114479,6412,6412
114810,6423,6423
114929,6434,6434
115277,6445,6445
115941,6456,6456
115897,6467,6467
116481,6478,6478
117385,6489,6489
117458,6500,6500
117745,6511,6511
117462,6522,6522
118040,6533,6533
118334,6544,6544
118759,6555,6555
119408,6566,6566
119230,6577,6577
120160,6588,6588
120220,6599,6599
120879,6610,6610
121060,6621,6621
121426,6632,6632
121498,6643,6643
122601,6654,6654
122560,6665,6665
123252,6676,6676
122890,6687,6687
123643,6698,6698
123936,6709,6709
124242,6720,6720
124756,6731,6731
124775,6742,6742
125343,6753,6753
125444,6764,6764
125941,6775,6775
125625,6786,6786
126230,6797,6797
126898,6808,6808
127009,6819,6819
128060,6830,6830
128028,6841,6841
129112,6852,6852
128509,6863,6863
129018,6874,6874
129468,6885,6885
130029,6896,6896
130775,6907,6907
131137,6918,6918
130415,6929,6929
131773,6940,6940
131369,6951,6951
132221,6962,6962
132882,6973,6973
133041,6984,6984
133744,6995,6995
133702,7006,7006
133008,7017,7017
133993,7028,7028
134658,7039,7039
135120,7050,7050
135340,7061,7061
135505,7072,7072
136351,7083,7083
135901,7094,7094
136002,7105,7105
136939,7116,7116
137852,7127,7127
138351,7138,7138
138141,7149,7149
138422,7160,7160
139124,7171,7171
139085,7182,7182
139388,7193,7193
140062,7204,7204
140078,7215,7215
140656,7226,7226
141282,7237,7237
141238,7248,7248
141533,7259,7259
142937,7270,7270
143202,7281,7281
142763,7292,7292
143135,7303,7303
143514,7314,7314
144068,7325,7325
144519,7336,7336
144111,7347,7347
145755,7358,7358
145608,7369,7369
146225,7380,7380
147039,7391,7391
147631,7402,7402
147165,7413,7413
147318,7424,7424
148416,7435,7435
148553,7446,7446
148259,7457,7457
149205,7468,7468
149591,7479,7479
150250,7490,7490
149789,7501,7501
150905,7512,7512
151352,7523,7523
151513,7534,7534
152805,7545,7545
152645,7556,7556
152571,7567,7567
153331,7578,7578
154047,7589,7589
153952,7600,7600
154000,7611,7611
155128,7622,7622
155074,7633,7633
156046,7644,7644
155814,7655,7655
155901,7666,7666
156849,7677,7677
157406,7688,7688
157697,7699,7699
158695,7710,7710
158166,7721,7721
158008,7732,7732
158647,7743,7743
159599,7754,7754
159612,7765,7765
160538,7776,7776
160229,7787,7787
160679,7798,7798
161067,7809,7809
162436,7820,7820
162319,7831,7831
163083,7842,7842
162866,7853,7853
163016,7864,7864
164203,7875,7875
163975,7886,7886
164804,7897,7897
164690,7908,7908
165266,7919,7919
166630,7930,7930
166170,7941,7941
166908,7952,7952
166750,7963,7963
167485,7974,7974
168449,7985,7985
168969,7996,7996
168400,8007,8007
168822,8018,8018
169157,8029,8029
171045,8040,8040
170760,8051,8051
170544,8062,8062
171122,8073,8073
171845,8084,8084
172554,8095,8095
172030,8106,8106
173386,8117,8117
174179,8128,8128
173178,8139,8139
174059,8150,8150
174355,8161,8161
174780,8172,8172
176002,8183,8183
175263,8194,8194
176257,8205,8205
176281,8216,8216
177268,8227,8227
178074,8238,8238
178467,8249,8249
178784,8260,8260
179238,8271,8271
178990,8282,8282
179484,8293,8293
180389,8304,8304
181035,8315,8315
180327,8326,8326
181041,8337,8337
181524,8348,8348
181605,8359,8359
183145,8370,8370
183080,8381,8381
182972,8392,8392
182625,8403,8403
184698,8414,8414
185394,8425,8425
185125,8436,8436
185934,8447,8447
186110,8458,8458
186537,8469,8469
186957,8480,8480
187109,8491,8491
187924,8502,8502
188383,8513,8513
188535,8524,8524
189081,8535,8535
188952,8546,8546
189651,8557,8557
189501,8568,8568
190272,8579,8579
191601,8590,8590
191198,8601,8601
191656,8612,8612
192420,8623,8623
193113,8634,8634
193611,8645,8645
193353,8656,8656
195298,8667,8667
194670,8678,8678
195202,8689,8689
196231,8700,8700
196335,8711,8711
197338,8722,8722
196391,8733,8733
198353,8744,8744
198067,8755,8755
199279,8766,8766
199081,8777,8777
199074,8788,8788
199359,8799,8799
199969,8810,8810
199341,8821,8821
200105,8832,8832
201253,8843,8843
201790,8854,8854
203270,8865,8865
202696,8876,8876
203970,8887,8887
203136,8898,8898
202942,8909,8909
204434,8920,8920
204739,8931,8931
205341,8942,8942
205254,8953,8953
206009,8964,8964
207121,8975,8975
207536,8986,8986
208057,8997,8997
208363,9008,9008
208975,9019,9019
208508,9030,9030
210419,9041,9041
210484,9052,9052
209835,9063,9063
210620,9074,9074
210863,9085,9085
212032,9096,9096
212407,9107,9107
212498,9118,9118
212725,9129,9129
213999,9140,9140
213963,9151,9151
214509,9162,9162
214693,9173,9173
215413,9184,9184
215759,9195,9195
216091,9206,9206
216775,9217,9217
217404,9228,9228
218348,9239,9239
218912,9250,9250
219176,9261,9261
219031,9272,9272
219282,9283,9283
219793,9294,9294
220780,9305,9305
221148,9316,9316
222366,9327,9327
222083,9338,9338
223432,9349,9349
223480,9360,9360
223077,9371,9371
223266,9382,9382
223652,9393,9393
225625,9404,9404
224999,9415,9415
225903,9426,9426
226505,9437,9437
226455,9448,9448
226878,9459,9459
228333,9470,9470
228199,9481,9481
229271,9492,9492
229664,9503,9503
229420,9514,9514
230312,9525,9525
230096,9536,9536
231824,9547,9547
232708,9558,9558
233109,9569,9569
232425,9580,9580
233008,9591,9591
233843,9602,9602
234721,9613,9613
234097,9624,9624
234952,9635,9635
235205,9646,9646
236000,9657,9657
236968,9668,9668
237140,9679,9679
237252,9690,9690
238987,9701,9701
238549,9712,9712
239604,9723,9723
240155,9734,9734
240065,9745,9745
240798,9756,9756
241245,9767,9767
241740,9778,9778
241080,9789,9789
242499,9800,9800
243208,9811,9811
243285,9822,9822
244060,9833,9833
244534,9844,9844
244220,9855,9855
245281,9866,9866
246517,9877,9877
246501,9888,9888
246115,9899,9899
247630,9910,9910
248600,9921,9921
249024,9932,9932
249514,9943,9943
249414,9954,9954
248487,9965,9965
249966,9976,9976
251139,9987,9987
251241,9998,9998
251924,10009,10009
252351,10020,10020
252666,10031,10031
253679,10042,10042
253765,10053,10053
254576,10064,10064
255155,10075,10075
255123,10086,10086
254971,10097,10097
257018,10108,10108
257290,10119,10119
256724,10130,10130
257497,10141,10141
258915,10152,10152
258134,10163,10163
260223,10174,10174
260406,10185,10185
259407,10196,10196
259901,10207,10207
262062,10218,10218
262242,10229,10229
262797,10240,10240
262970,10252,10252
264162,10264,10264
263709,10276,10276
263620,10288,10288
265212,10300,10300
264890,10312,10312
266015,10324,10324
266502,10336,10336
267312,10348,10348
267165,10360,10360
267894,10372,10372
269001,10384,10384
268788,10396,10396
269818,10408,10408
270087,10420,10420
269923,10432,10432
272387,10444,10444
270641,10456,10456
272550,10468,10468
272779,10480,10480
273089,10492,10492
274211,10504,10504
274893,10516,10516
274841,10528,10528
275123,10540,10540
275943,10552,10552
276204,10564,10564
276613,10576,10576
276873,10588,10588
277902,10600,10600
278190,10612,10612
278879,10624,10624
279873,10636,10636
279309,10648,10648
279447,10660,10660
281570,10672,10672
280740,10684,10684
281843,10696,10696
282728,10708,10708
282601,10720,10720
283470,10732,10732
284741,10744,10744
285257,10756,10756
284310,10768,10768
286786,10780,10780
286010,10792,10792
287056,10804,10804
287341,10816,10816
288371,10828,10828
288099,10840,10840
289933,10852,10852
288834,10864,10864
290690,10876,10876
290932,10888,10888
290838,10900,10900
292115,10912,10912
293332,10924,10924
292843,10936,10936
294286,10948,10948
293458,10960,10960
294247,10972,10972
294821,10984,10984
295893,10996,10996
295135,11008,11008
296691,11020,11020
297398,11032,11032
296879,11044,11044
299077,11056,11056
298409,11068,11068
298762,11080,11080
300607,11092,11092
300494,11104,11104
301290,11116,11116
302585,11128,11128
302853,11140,11140
302529,11152,11152
303362,11164,11164
303223,11176,11176
305095,11188,11188
303533,11200,11200
305235,11212,11212
307007,11224,11224
305603,11236,11236
306696,11248,11248
307705,11260,11260
308169,11272,11272
308730,11284,11284
308353,11296,11296
309573,11308,11308
310454,11320,11320
310241,11332,11332
310452,11344,11344
312969,11356,11356
312623,11368,11368
314207,11380,11380
314343,11392,11392
314353,11404,11404
315251,11416,11416
315979,11428,11428
315684,11440,11440
316685,11452,11452
318084,11464,11464
317317,11476,11476
318535,11488,11488
317692,11500,11500
318906,11512,11512
320466,11524,11524
321233,11536,11536
322014,11548,11548
321482,11560,11560
323015,11572,11572
322902,11584,11584
324375,11596,11596
323473,11608,11608
324763,11620,11620
325157,11632,11632
326089,11644,11644
326282,11656,11656
326886,11668,11668
327424,11680,11680
328052,11692,11692
328548,11704,11704
329865,11716,11716
329150,11728,11728
330230,11740,11740
331172,11752,11752
330705,11764,11764
331750,11776,11776
333700,11788,11788
333324,11800,11800
332945,11812,11812
334663,11824,11824
334922,11836,11836
335387,11848,11848
335008,11860,11860
335685,11872,11872
338011,11884,11884
336786,11896,11896
338367,11908,11908
339257,11920,11920
339516,11932,11932
340152,11944,11944
341216,11956,11956
339899,11968,11968
341693,11980,11980
341436,11992,11992
341964,12004,12004
343338,12016,12016
343647,12028,12028
344595,12040,12040
345975,12052,12052
346714,12064,12064
346441,12076,12076
347037,12088,12088
348560,12100,12100
347922,12112,12112
348492,12124,12124
348809,12136,12136
350557,12148,12148
350943,12160,12160
352430,12172,12172
352381,12184,12184
352768,12196,12196
353223,12208,12208
355017,12220,12220
354416,12232,12232
355330,12244,12244
355092,12256,12256
357026,12268,12268
356638,12280,12280
358945,12292,12292
357932,12304,12304
358320,12316,12316
358637,12328,12328
359078,12340,12340
361689,12352,12352
359977,12364,12364
361541,12376,12376
362559,12388,12388
361380,12400,12400
363462,12412,12412
364177,12424,12424
364836,12436,12436
364186,12448,12448
364632,12460,12460
367045,12472,12472
366178,12484,12484
367133,12496,12496
368064,12508,12508
368049,12520,12520
368702,12532,12532
370079,12544,12544
370789,12556,12556
371280,12568,12568
371625,12580,12580
372795,12592,12592
373217,12604,12604
